id,lat,lon
1931_20257,52.5417038,13.4920261
1931_20258,52.47436445,13.3187069
1931_20259,52.5538735666667,13.4384098
1931_20260,52.5109134,13.3979721
1931_20261,52.5025524,13.3241537
1931_20262,52.4973076,13.3114362
1931_20263,52.5168621,13.4280629867493
1931_20264,52.4890391,13.3267327
1931_20265,52.49125,13.4237243
1931_20266,52.5367272,13.4127078
1931_20267,52.5158261,13.4166375
1931_20268,52.5020451,13.3078321
1931_20269,52.5038506,13.4477171
1931_20270,52.4988272,13.3493797
1931_20271,52.5202334,13.3454745
1931_20272,52.4798076,13.5215302
1931_20273,52.5026222,13.326898
1931_20274,52.4969227,13.3438521791284
1931_20275,52.6468643877559,13.516445810854
1931_20276,,
1931_20277,52.5027849,13.3407833
1931_20278,52.4378691,13.3484121
1931_20279,52.5023653,13.3500645
1931_20280,52.5060994,13.2941787
1931_20281,52.537635,13.435043
1931_20282,52.45241115,13.28282388289
1931_20283,,
1931_20284,52.5208937,13.4322061
1931_20285,52.5005266,13.3342477
1931_20286,52.5346792,13.4251201
1931_20287,52.5173251,13.4323749
1931_20288,52.5117302,13.312234
1931_20289,52.482391,13.3259699
1931_20290,52.5319861,13.6538983
1931_20291,52.5113022,13.458651
1931_20292,,
1931_20293,52.4961298,13.330639
1931_20294,52.411817,13.084717
1931_20295,52.5102276,13.2716688
1931_20296,52.5070128,13.3299219
1931_20297,,
1931_20298,52.5069206,13.2936331
1931_20299,52.5008643,13.4554039
1931_20300,52.5223501,13.4515091733035
1931_20301,52.44764335,13.1690257379327
1931_20302,52.5175956,13.408373
1931_20303,52.5124684,13.2575578
1931_20304,52.4959127,13.3408636
1931_20305,52.4882189,13.3024723
1931_20306,52.5340881,13.401558
1931_20307,,
1931_20308,,
1931_20309,52.4990417,13.3325303
1931_20310,52.4904952,13.3512212
1931_20311,,
1931_20312,52.5202543,13.3457655
1931_20313,52.4186407,13.2065513
1931_20314,52.4977435,13.3456809
1931_20315,52.4965957,13.3445097
1931_20316,52.4906289,13.3326943
1931_20317,52.5485504,13.5811899
1931_20318,52.5208614,13.3559248
1931_20319,52.505202,13.2577141
1931_20320,52.5101677,13.2880067
1931_20321,52.42963515,13.2687711137442
1931_20322,,
1931_20323,52.5430447,13.4927713
1931_20324,52.5013998,13.4655773
1931_20325,52.534395,13.3432043
1931_20326,52.4948948,13.3396938
1931_20327,,
1931_20328,,
1931_20329,52.5098372,13.3611351
1931_20330,52.4987634,13.3190773
1931_20331,52.5271962,13.3993091
1931_20332,52.5303921,13.4051052504718
1931_20333,52.4974849,13.3507013
1931_20334,52.49476565,13.3439720766091
1931_20335,52.5092186,13.3741268
1931_20336,52.4924378,13.3208365
1931_20337,52.4924378,13.3208365
1931_20338,52.5146635,13.465989
1931_20339,52.5222914,13.1993237
1931_20340,52.4937895,13.4034359
1931_20341,52.4902514,13.3477356
1931_20342,52.5269579,13.446842
1931_20343,,
1931_20344,52.4969136,13.3126435
1931_20345,52.4967629,13.3983845
1931_20346,52.4980047,13.3105732
1931_20347,52.5020245,13.3098777
1931_20348,52.4915735,13.3531275
1931_20349,52.4871493,13.3382286
1931_20350,52.4722497,13.3217078
1931_20351,,
1931_20352,52.4883408,13.3439704
1931_20353,52.5269579,13.446842
1931_20354,52.53658445,13.3937364524422
1931_20355,52.5110231,13.2947469
1931_20356,52.5441727,13.3589074
1931_20357,52.5319649,13.4261491
1931_20358,52.5531695,13.481826
1931_20359,52.5508022,13.4286227
1931_20360,52.5018057,13.2987837
1931_20361,52.4903436,13.3371999
1931_20362,,
1931_20363,52.4879809,13.3371731
1931_20364,52.5173349,13.3359446
1931_20365,52.5051088,13.3581267
1931_20366,52.4926175,13.3812335
1931_20367,52.5300065,13.3867514
1931_20368,,
1931_20369,52.4973472,13.3245152
1931_20370,52.4547136,13.3830514
1931_20371,52.524689,13.4248082
1931_20372,52.5536012,13.3769269
1931_20373,52.4566382,13.4698642
1931_20374,52.4931268,13.3461087
1931_20375,52.5254687,13.4290493
1931_20376,52.5235269,13.4049135
1931_20377,52.5313692,13.4201419
1931_20378,52.5305924,13.4072524
1931_20379,52.4472624,13.3934180950755
1931_20380,52.54869935,13.4197264399564
1931_20381,52.5237069,13.4022376
1931_20382,52.5350144,13.4295276
1931_20383,52.5062022,13.2929
1931_20384,,
1931_20385,,
1931_20386,52.5341852,13.5625215
1931_20387,52.5163851,13.4642275
1931_20388,52.550964,13.3736237
1931_20389,52.4295,13.3271279
1931_20390,52.4456507,13.5762751
1931_20391,52.515461,13.4180054
1931_20392,,
1931_20393,52.5136842,13.4177393
1931_20394,52.5011128,13.3167739
1931_20395,52.5125112,13.299484
1931_20396,52.4252091,13.3367168
1931_20397,52.528865,13.4015803
1931_20398,,
1931_20399,52.5057358,13.290225
1931_20400,52.5051088,13.3581267
1931_20401,52.4324981,13.3385444846661
1931_20402,52.4916423,13.3394664
1931_20403,52.5067789,13.3141538
1931_20404,52.5026289,13.3216873
1931_20405,52.5099598,13.3161798568411
1931_20406,52.5244947,13.3097602
1931_20407,52.4941242,13.4179095
1931_20408,52.5181491,13.3906016
1931_20409,52.5309787666667,13.4131331666667
1931_20410,52.5018057,13.2987837
1931_20411,52.4869916,13.342426
1931_20412,52.5481605,13.4501903
1931_20413,52.5514009,13.422161
1931_20414,52.5353485,13.4991893
1931_20415,52.4965528,13.3371697
1931_20416,,
1931_20417,52.5087253,13.3221541
1931_20418,52.521031,13.2545243
1931_20419,52.4275094,13.2336463
1931_20420,52.4595711,13.3801061
1931_20421,52.4788288,13.3298592
1931_20422,52.4950484,13.3462421
1931_20423,52.5900822,13.3650803
1931_20424,52.5248203,13.4037094
1931_20425,,
1931_20426,52.5160029,13.6112406
1931_20427,52.5060536,13.3207552
1931_20428,52.4868894,13.3349689
1931_20429,52.5496587066667,13.4563342466667
1931_20430,52.4472187,13.3394656
1931_20431,52.5270689,13.4249098
1931_20432,,
1931_20433,52.4863974,13.3419596
1931_20434,52.4916423,13.3394664
1931_20435,52.483085,13.5910664
1931_20436,52.5233539,13.2006566
1931_20437,52.46390635,13.2841201626263
1931_20438,52.5058404,13.3192739
1931_20439,52.4987372,13.3134791
1931_20440,52.48533165,13.6010984163026
1931_20441,52.5073633,13.4054498
1931_20442,52.4512699,13.3232656
1931_20443,52.4378093,13.3538519
1931_20444,52.4889413,13.3421395
1931_20445,52.5335507,13.4333159
1931_20446,52.52343335,13.2000565124028
1931_20447,52.4904804,13.3405358
1931_20448,52.5351624,13.4090013
1931_20449,52.5356947,13.4067213
1931_20450,52.5062778,13.3431709
1931_20451,52.4757423,13.3387332
1931_20452,52.5244947,13.3097602
1931_20453,52.4252091,13.3367168
1931_20454,52.5229608,13.3595386
1931_20455,52.5043657,13.3122537
1931_20456,52.5042807,13.3146838
1931_20457,52.5087622,13.3201174
1931_20458,52.4876472,13.5172012
1931_20459,,
1931_20460,,
1931_20461,52.4865246,13.3329432
1931_20462,52.4970628,13.3539086
1931_20463,,
1931_20464,52.5222219,13.3381733
1931_20465,52.4996803,13.2907819
1931_20466,52.5049077,13.3490336
1931_20467,52.4816401,13.325401
1931_20468,52.5117658,13.3093157
1931_20469,52.4880028,13.3024168
1931_20470,52.5367436,13.4264418
1931_20471,52.4916423,13.3394664
1931_20472,,
1931_20473,52.5327328,13.4117074
1931_20474,52.4994592,13.3075822648185
1931_20475,52.5395711,13.3480798
1931_20476,52.49197135,13.3181330504956
1931_20477,52.4883072,13.335223144781
1931_20478,52.5011744,13.3374117
1931_20479,52.5237069,13.4022376
1931_20480,52.5183343,13.41902
1931_20481,52.5240885,13.4121711
1931_20482,52.5173953,13.3377415273532
1931_20483,52.43340175,13.3301500652238
1931_20484,,
1931_20485,52.489785,13.3435466
1931_20486,52.4872307,13.2970148
1931_20487,,
1931_20488,52.420622,13.3635949
1931_20489,52.516849,13.2960262
1931_20490,52.4629331,13.3816414
1931_20491,52.5098497,13.3989214
1931_20492,52.5202334,13.3454745
1931_20493,52.4986371,13.3159974
1931_20494,52.51403555,13.4593911623529
1931_20495,52.4856787,13.5182346
1931_20496,52.5461989,13.3362038153979
1931_20497,52.510326,13.2836142
1931_20498,52.5233466,13.4071487
1931_20499,,
1931_20500,52.5306167,13.4002752
1931_20501,52.4856787,13.5182346
1931_20502,,
1931_20503,52.4951194,13.334592
1931_20504,52.503066,13.300136
1931_20505,52.4566382,13.4698642
1931_20506,52.5386628,13.2023881
1931_20507,52.5199924,13.3527742149038
1931_20508,52.523644,13.3419892
1931_20509,,
1931_20510,52.5489682,13.4112422469958
1931_20511,52.5112932,13.4306033
1931_20512,52.5341628,13.401378
1931_20513,,
1931_20514,52.5095579,13.3999962
1931_20515,52.4995421,13.3482438
1931_20516,,
1931_20517,52.5257252,13.3395262
1931_20518,52.43269855,13.329091093174
1931_20519,52.5037898,13.3199349
1931_20520,52.5325901,13.4318279540105
1931_20521,52.4939363,13.355541
1931_20522,52.5044743,13.3088585
1931_20523,52.4988877,13.31092005
1931_20524,52.5058404,13.3192739
1931_20525,52.5067789,13.3141538
1931_20526,52.5417038,13.4920261
1931_20527,52.5297948,13.4186887
1931_20528,52.4430331,13.3132374
1931_20529,52.4916317,13.4310605
1931_20530,52.5078674,13.3913963
1931_20531,52.5178075,13.2955227
1931_20532,52.5146635,13.465989
1931_20533,52.5092812,13.4198301
1931_20534,,
1931_20535,52.5411272,13.419347
1931_20536,,
1931_20537,52.5060536,13.3207552
1931_20538,52.5235269,13.4049135
1931_20539,52.5028598,13.2898016
1931_20540,52.5270689,13.4249098
1931_20541,52.5022122,13.3036316
1931_20542,52.5482585,13.4274166
1931_20543,52.5971376285714,13.4601935571429
1931_20544,52.5500555,13.3522142
1931_20545,52.5018001,13.2984511
1931_20546,52.41346,13.0886534
1931_20547,52.5971376285714,13.4601935571429
1931_20548,52.4916423,13.3394664
1931_20549,52.5031632,13.2848737
1931_20550,,
1931_20551,52.5046333,13.414741
1931_20552,,
1931_20553,52.5367436,13.4264418
1931_20554,52.5005038,13.3168964
1931_20555,52.550803,13.4242617
1931_20556,52.5367677,13.4239345
1931_20557,,
1931_20558,52.5073633,13.4054498
1931_20559,52.50259,13.3293186
1931_20560,52.4965957,13.3445097
1931_20561,52.5209629,13.5179098
1931_20562,52.4951194,13.334592
1931_20563,52.5327328,13.4117074
1931_20564,52.4746623,13.3155423844761
1931_20565,,
1931_20566,52.4898818,13.3370081
1931_20567,52.5037898,13.3199349
1931_20568,52.5079173,13.4672439
1931_20569,52.4873982,13.3382584
1931_20570,52.5116542,13.4169773
1931_20571,52.4472624,13.3934180950755
1931_20572,52.4479721,13.2885953094568
1931_20573,52.4991166,13.2975364
1931_20574,,
1931_20575,52.5070543,13.31802825
1931_20576,52.4912766,13.334072
1931_20577,52.5233539,13.2006566
1931_20578,52.5146635,13.465989
1931_20579,52.5327323,13.2074366
1931_20580,52.4965922,13.2920416
1931_20581,52.4931268,13.3461087
1931_20582,52.51495075,13.4374929
1931_20583,52.5061486,13.351642
1931_20584,52.5361452,13.4055011
1931_20585,52.5258785,13.4268156
1931_20586,,
1931_20587,52.5327328,13.4117074
1931_20588,,
1931_20589,52.5310699,13.4152155
1931_20590,52.5319861,13.6538983
1931_20591,52.5217393,13.3368714
1931_20592,,
1931_20593,52.4479721,13.2885953094568
1931_20594,52.5329634,13.4225336
1931_20595,52.5337806,13.4307591
1931_20596,52.4664286,13.3297078
1931_20597,52.5095329,13.2856339
1931_20598,52.5173251,13.4323749
1931_20599,,
1931_20600,52.4945951,13.33805
1931_20601,52.4875792,13.344019
1931_20602,52.41346,13.0886534
1931_20603,,
1931_20604,52.4308994,13.3368280384111
1931_20605,52.4252091,13.3367168
1931_20606,,
1931_20607,52.5510087,13.4136656
1931_20608,52.4973577,13.3166751
1931_20609,52.4907702,13.3246745
1931_20610,52.5248203,13.4037094
1931_20611,52.4624312,13.3807818
1931_20612,52.4815399,13.3411891
1931_20613,,
1931_20614,52.5074456,13.3188776
1931_20615,,
1931_20616,52.4951194,13.334592
1931_20617,52.54584715,13.369062227078
1931_20618,52.3984802,13.5879752
1931_20619,52.5200658,13.258681
1931_20620,52.5327323,13.2074366
1931_20621,,
1931_20622,52.5078261,13.2959048
1931_20623,52.4967958,13.3127255
1931_20624,52.5354437,13.432521
1931_20625,52.5273606,13.4125887
1931_20626,52.5363916,13.4221378
1931_20627,52.444995,13.5071625
1931_20628,52.5532372,13.3779145
1931_20629,52.5376186,13.3728782939691
1931_20630,52.5341628,13.401378
1931_20631,52.511975,13.2996059
1931_20632,52.4651526,13.3359773
1931_20633,52.5273606,13.4125887
1931_20634,52.5367436,13.4264418
1931_20635,52.50176,13.3400092
1931_20636,52.5488852,13.4460856
1931_20637,52.5347883,13.3972987
1931_20638,52.5237069,13.4022376
1931_20639,52.5349827,13.3951658734328
1931_20640,52.5087622,13.3201174
1931_20641,52.4904804,13.3405358
1931_20642,,
1931_20643,52.3984802,13.5879752
1931_20644,52.4522137,13.3418918
1931_20645,52.4922108,13.3689998
1931_20646,52.5365587,13.4279877
1931_20647,52.5235269,13.4049135
1931_20648,52.5012191,13.2963804
1931_20649,52.5173349,13.3359446
1931_20650,52.4901487,13.3227486
1931_20651,52.5515136,13.3724274934226
1931_20652,52.5515136,13.3724274934226
1931_20653,52.4951194,13.334592
1931_20654,,
1931_20655,52.4747278,13.3148714
1931_20656,52.4941026,13.3168094
1931_20657,52.4856448,13.3440489
1931_20658,52.4904493,13.3446322
1931_20659,52.5030096,13.3075844
1931_20660,52.5189113,13.3328441
1931_20661,,
1931_20662,52.4747278,13.3148714
1931_20663,,
1931_20664,,
1931_20665,52.5213816,13.447059
1931_20666,,
1931_20667,52.5209629,13.5179098
1931_20668,52.4985765,13.3179261699735
1931_20669,52.4593531,13.3710037
1931_20670,52.5131476,13.3907776
1931_20671,,
1931_20672,52.4876502,13.3447871
1931_20673,52.468002,13.3394214
1931_20674,52.4922377,13.319459
1931_20675,52.503094,13.3144842
1931_20676,52.4999581,13.3391693
1931_20677,52.49252205,13.3423032
1931_20678,52.5248203,13.4037094
1931_20679,,
1931_20680,52.5143536,13.4529519
1931_20681,52.5079173,13.4672439
1931_20682,52.5260043,13.4070318
1931_20683,52.5260043,13.4070318
1931_20684,52.501853,13.3226456
1931_20685,52.5226615,13.384029
1931_20686,52.4194773,13.5404352
1931_20687,52.5327323,13.2074366
1931_20688,52.5270689,13.4249098
1931_20689,52.5374406,13.3932617
1931_20690,52.4538304,13.5715282
1931_20691,52.4914349,13.429574366886
1931_20692,52.4959665,13.3272027
1931_20693,52.4883456,13.3436607
1931_20694,52.5365988,13.4288629
1931_20695,52.4924652,13.3282995
1931_20696,52.5581107,13.3417678
1931_20697,52.5311729,13.4033007
1931_20698,52.5327451,13.4304559
1931_20699,52.5415008,13.4220866
1931_20700,52.5012177,13.3022404
1931_20701,52.418933,13.3101052
1931_20702,52.53083785,13.4052111594787
1931_20703,52.503455,13.3441413
1931_20704,,
1931_20705,52.502521,13.3088524
1931_20706,52.467297,13.3167197
1931_20707,52.5269579,13.446842
1931_20708,52.5491897,13.3613891
1931_20709,52.4873541,13.5268673
1931_20710,52.54179015,13.2031555472317
1931_20711,52.502284,13.3150905
1931_20712,52.49121015,13.3277450439595
1931_20713,52.3890239,13.5681498
1931_20714,52.4826117,13.3843283
1931_20715,52.5232629,13.3395989
1931_20716,52.3890239,13.5681498
1931_20717,52.5025625,13.3172397
1931_20718,52.5016365,13.3212851
1931_20719,52.5005038,13.3168964
1931_20720,52.4925366,13.3343226
1931_20721,,
1931_20722,,
1931_20723,52.5002498,13.3360036
1931_20724,52.5272234,13.4065887
1931_20725,52.3846538,13.4216447
1931_20726,52.5237069,13.4022376
1931_20727,,
1931_20728,52.5969872666667,13.4563503
1931_20729,52.5545293,13.4148789
1931_20730,52.5296388,13.3523575
1931_20731,52.5003913,13.3194124
1931_20732,52.4991167,13.3007154
1931_20733,52.4993476,13.3073078
1931_20734,52.5099765,13.2983094
1931_20735,52.4916,13.2923627
1931_20736,52.4763334,13.3398503
1931_20737,52.458645,13.331273
1931_20738,52.3882765,13.4221754
1931_20739,52.5637473,13.4225046
1931_20740,52.518868,13.3339918
1931_20741,52.4132353,13.0873936
1931_20742,52.501394,13.3497345
1931_20743,52.512188,13.4229126
1931_20744,52.51479925,13.3358774144584
1931_20745,52.484066,13.3343587
1931_20746,,
1931_20747,52.4929276,13.337274
1931_20748,52.515309,13.2662709787727
1931_20749,52.494846,13.3364125
1931_20750,52.484066,13.3343587
1931_20751,52.6359116,13.2716131
1931_20752,52.5015722,13.317642
1931_20753,52.541139,13.4554505
1931_20754,52.5094116,13.4048931
1931_20755,52.5112175,13.3042515
1931_20756,52.4886571,13.3352410379422
1931_20757,,
1931_20758,52.528249,13.4015102
1931_20759,52.5355146,13.4051971
1931_20760,52.5273879,13.4061397
1931_20761,52.42888305,13.3301594844721
1931_20762,52.5251383,13.3961859
1931_20763,52.5235713,13.403462
1931_20764,52.4795913,13.3450169
1931_20765,52.5668143,13.4105889
1931_20766,52.4945817,13.3576565
1931_20767,52.5040568,13.350372
1931_20768,,
1931_20769,52.496827,13.3141171
1931_20770,52.5307251,13.4018929
1931_20771,52.5367436,13.4264418
1931_20772,52.44273485,13.3154117119547
1931_20773,52.4581129,13.386804
1931_20774,52.454521,13.3172086
1931_20775,52.4684629,13.3335411
1931_20776,52.521031,13.2545243
1931_20777,52.4550087,13.3183755
1931_20778,52.544648,13.4165113
1931_20779,,
1931_20780,52.5098441,13.2989715
1931_20781,52.5003074,13.3409735
1931_20782,52.5018452,13.3010897
1931_20783,52.5446031,13.4245069
1931_20784,52.5002576,13.3017886
1931_20785,52.5075917,13.2957807
1931_20786,52.4900903,13.3344272
1931_20787,52.41346,13.0886534
1931_20788,52.5075917,13.2957807
1931_20789,52.4999916,13.2967034
1931_20790,52.4963402,13.3092426
1931_20791,52.5062539,13.3116456
1931_20792,52.5446031,13.4245069
1931_20793,52.5107513,13.2902143
1931_20794,,
1931_20795,52.4514612,13.3411825
1931_20796,52.4806307,13.4323631
1931_20797,52.4905435,13.3181328
1931_20798,52.5054407,13.2922269692308
1931_20799,,
1931_20800,52.5367436,13.4264418
1931_20801,52.5482585,13.4274166
1931_20802,52.4901185,13.3111529
1931_20803,52.535972,13.4809378
1931_20804,52.5270689,13.4249098
1931_20805,52.4730597,13.3203022
1931_20806,52.4985012,13.3190191
1931_20807,52.5022899,13.3167278
1931_20808,52.4920077,13.347447
1931_20809,52.461551,13.3430312
1931_20810,52.5079185,13.3251397
1931_20811,52.5079185,13.3251397
1931_20812,52.5279372,13.4023922
1931_20813,52.5278999,13.4025917
1931_20814,,
1931_20815,52.5515793,13.1980875
1931_20816,52.5056994,13.3257335
1931_20817,52.4991167,13.3007154
1931_20818,52.420622,13.3635949
1931_20819,52.5162979,13.3398039
1931_20820,52.5171233,13.3880666
1931_20821,52.5233539,13.2006566
1931_20822,52.5235713,13.403462
1931_20823,52.4922198,13.3465787
1931_20824,52.4276121,13.1928668
1931_20825,52.4975632,13.3184035
1931_20826,52.5532639,13.3826547
1931_20827,,
1931_20828,52.5327323,13.2074366
1931_20829,52.5087622,13.3201174
1931_20830,52.4290382,13.33226055
1931_20831,52.4735572,13.2959304
1931_20832,52.4568845,13.3299612
1931_20833,52.43088975,13.31842415
1931_20834,52.5266293,13.4138115
1931_20835,52.5020451,13.3078321
1931_20836,52.4855603,13.3223479
1931_20837,52.500601,13.3813767
1931_20838,52.5062758,13.3166084
1931_20839,52.5062758,13.3166084
1931_20840,52.5038556,13.3182621105903
1931_20841,52.4871493,13.3382286
1931_20842,52.5262887,13.4275079
1931_20843,52.5270293,13.349786
1931_20844,,
1931_20845,52.4843639,13.3833149300752
1931_20846,52.4843639,13.3833149300752
1931_20847,52.4766737,13.287678
1931_20848,52.4736905,13.297426
1931_20849,52.4899508,13.3435392
1931_20850,52.4991461,13.4058133
1931_20851,52.5021364,13.3048844
1931_20852,52.4960092,13.332502
1931_20853,,
1931_20854,52.5030137,13.3346221
1931_20855,52.4950484,13.3462421
1931_20856,52.6119367,13.4342339
1931_20857,52.5277972,13.4016977
1931_20858,52.4554335,13.5174347
1931_20859,52.4974737,13.3002459
1931_20860,52.5196986,13.3347904
1931_20861,52.4932108,13.3676753
1931_20862,52.5209629,13.5179098
1931_20863,,
1931_20864,52.4583069,13.2862064
1931_20865,52.4932108,13.3676753
1931_20866,52.5295794,13.4367096
1931_20867,52.5263111,13.3487105
1931_20868,52.53784725,13.4012131319873
1931_20869,52.507915,13.394207
1931_20870,,
1931_20871,52.5367162,13.4203402
1931_20872,52.5202334,13.3454745
1931_20873,52.5365707,13.4245083
1931_20874,52.4619810936095,13.516518261968
1931_20875,52.4620197,13.5169531
1931_20876,52.5202334,13.3454745
1931_20877,52.5365707,13.4245083
1931_20878,52.49269805,13.3490744860141
1931_20879,52.5425862,13.3771819
1931_20880,52.4905645,13.4237244
1931_20881,52.5402148,13.4223079
1931_20882,52.5428562,13.4208991
1931_20883,52.4987419,13.2974955
1931_20884,52.49407215,13.3353726117452
1931_20885,52.5283103,13.4072011
1931_20886,52.4952768,13.3408486
1931_20887,52.4885449,13.5605352
1931_20888,52.5037305,13.316943
1931_20889,52.4955977,13.3508797
1931_20890,52.5286289,13.407061
1931_20891,52.4855713,13.3244139
1931_20892,52.5195724,13.3796952
1931_20893,52.5270985,13.4078494
1931_20894,52.5454672,13.4209624
1931_20895,52.5228427,13.3990527
1931_20896,52.5515793,13.1980875
1931_20897,52.412184,13.142071
1931_20898,52.43740495,13.293810044314
1931_20899,52.4973535,13.3267245
1931_20900,52.5818379514093,13.2900208444381
1931_20901,52.5035165,13.4140703229025
1931_20902,52.5255084,13.416387
1931_20903,52.5020451,13.3078321
1931_20904,52.5255084,13.416387
1931_20905,52.4382773,13.30059845
1931_20906,52.580763,13.4254047
1931_20907,52.5274504,13.3278951
1931_20908,52.5146635,13.465989
1931_20909,52.5312478,13.4002184
1931_20910,52.5025742,13.3675506
1931_20911,52.3864755,13.40252125
1931_20912,52.5294585,13.3429429
1931_20913,52.5312278,13.3989825
1931_20914,52.5536012,13.3769269
1931_20915,52.5116626,13.4525997
1931_20916,52.4679166,13.424568762512
1931_20917,52.5312901,13.4214444
1931_20918,,
1931_20919,52.497898,13.3357207
1931_20920,52.5084159,13.3182659121484
1931_20921,52.5498141,13.413042
1931_20922,52.5498141,13.413042
1931_20923,52.54877895,13.4196677129159
1931_20924,52.4875301,13.3053017
1931_20925,52.4917033,13.3264523
1931_20926,52.5379599,13.4087959
1931_20927,52.5087622,13.3201174
1931_20928,52.5058412,13.3136347
1931_20929,52.4976287,13.3142239
1931_20930,52.4700205,13.3141434
1931_20931,52.4740623,13.4493125
1931_20932,,
1931_20933,52.4975786,13.3396258
1931_20934,52.501394,13.3497345
1931_20935,52.4815045,13.591551
1931_20936,52.5030322,13.3157832
1931_20937,52.5028187,13.3154775
1931_20938,,
1931_20939,52.5071207,13.2929824
1931_20940,52.4875234,13.3395346869955
1931_20941,52.4651891,13.3333262
1931_20942,,
1931_20943,52.5171548,13.4267766
1931_20944,52.4912637,13.3328277
1931_20945,52.4761778,13.3261228
1931_20946,,
1931_20947,52.4722228,13.3382093780831
1931_20948,52.5301048,13.4151552
1931_20949,52.5198361,13.6352809
1931_20950,52.502284,13.3150905
1931_20951,52.4885449,13.5605352
1931_20952,52.5832279,13.3990959
1931_20953,52.4864131,13.4229793
1931_20954,,
1931_20955,52.4864131,13.4229793
1931_20956,52.520724,13.3488683
1931_20957,52.5425526,13.3592162
1931_20958,52.5009771,13.3866478
1931_20959,52.5098372,13.3611351
1931_20960,52.5296755,13.3361334
1931_20961,,
1931_20962,52.5034019,13.3593388
1931_20963,52.5251891,13.4161874
1931_20964,52.4744936,13.322211
1931_20965,52.5022122,13.3036316
1931_20966,,
1931_20967,52.5109134,13.3979721
1931_20968,52.51774585,13.3373457720016
1931_20969,52.502085,13.3034349
1931_20970,52.5328029,13.3368798
1931_20971,52.4658378,13.3291111
1931_20972,52.5098372,13.3611351
1931_20973,,
1931_20974,52.5026066,13.3456303252373
1931_20975,52.486538,13.3349769
1931_20976,52.5347171,13.6375757
1931_20977,52.5268211,13.3330269
1931_20978,52.512188,13.4229126
1931_20979,52.4670109,13.3432474
1931_20980,,
1931_20981,52.4565167,13.5104846
1931_20982,52.5058112,13.3047899111635
1931_20983,52.4929114,13.4595037
1931_20984,52.5283176,13.3908478
1931_20985,52.488527,13.3081376
1931_20986,52.4795913,13.3450169
1931_20987,52.5146917,13.4300059
1931_20988,,
1931_20989,52.5312089,13.4335253
1931_20990,,
1931_20991,52.5113488,13.3067464
1931_20992,52.4945475,13.2960287
1931_20993,52.5010528,13.302219
1931_20994,52.5239887,13.3973485
1931_20995,52.4766586,13.3194958
1931_20996,52.5054022,13.2999764
1931_20997,52.5353206,13.4264962
1931_20998,52.4975788,13.3386042
1931_20999,,
1931_21000,,
1931_21001,52.524689,13.4248082
1931_21002,52.5444837,13.4203987
1931_21003,52.5679739,13.3170483
1931_21004,52.5511058,13.4136819
1931_21005,,
1931_21006,52.5457011,13.3946237
1931_21007,52.528398,13.197026
1931_21008,52.5688236,13.3107344
1931_21009,,
1931_21010,52.5832279,13.3990959
1931_21011,52.4469978,13.3807271
1931_21012,52.4967784,13.3360142
1931_21013,,
1931_21014,52.5283071,13.400842
1931_21015,,
1931_21016,52.5231772,13.1938887
1931_21017,52.5457011,13.3946237
1931_21018,,
1931_21019,52.5312196,13.4227081
1931_21020,52.5061672,13.470329
1931_21021,52.5096002,13.2790421
1931_21022,52.5369956,13.4277295
1931_21023,52.5004817,13.3119076
1931_21024,52.5375331,13.4287062
1931_21025,52.5284632,13.4066457
1931_21026,52.4931781,13.336867
1931_21027,52.50884395,13.4058595108044
1931_21028,52.5010475,13.4446748
1931_21029,52.5374406,13.3932617
1931_21030,52.5173349,13.3359446
1931_21031,52.5262887,13.4275079
1931_21032,52.5079173,13.4672439
1931_21033,52.498655,13.3121315
1931_21034,52.501293,13.3056715
1931_21035,52.6359539,13.2727021
1931_21036,52.5536012,13.3769269
1931_21037,52.5233539,13.2006566
1931_21038,52.4988369,13.2994295
1931_21039,52.5153974,13.3009434
1931_21040,,
1931_21041,52.4996767,13.3191436
1931_21042,52.5173349,13.3359446
1931_21043,52.4943986,13.3384937
1931_21044,,
1931_21045,52.5240885,13.4121711
1931_21046,52.5327323,13.2074366
1931_21047,52.5229653,13.453905
1931_21048,52.5307567,13.1980815
1931_21049,52.4969796,13.3105
1931_21050,52.5173736,13.4298613
1931_21051,52.535801,13.4267307
1931_21052,52.4932626,13.4254802
1931_21053,52.4990695,13.3666948
1931_21054,,
1931_21055,52.4904952,13.3512212
1931_21056,,
1931_21057,52.5215676,13.337335
1931_21058,52.5298833,13.4068683
1931_21059,52.5474556,13.3611732
1931_21060,52.5536692,13.3467635
1931_21061,52.5233539,13.2006566
1931_21062,52.5336342,13.3941596
1931_21063,52.5237069,13.4022376
1931_21064,52.5282308,13.3889783
1931_21065,52.5011128,13.3167739
1931_21066,52.586951,13.2829038
1931_21067,52.4945508,13.2955996
1931_21068,52.4992752,13.324962
1931_21069,52.5020451,13.3078321
1931_21070,52.5237785,13.4465332
1931_21071,52.5150466,13.4628716
1931_21072,52.5112932,13.4306033
1931_21073,52.5381959,13.203655
1931_21074,52.5021364,13.3048844
1931_21075,,
1931_21076,52.4966594,13.3043179
1931_21077,52.4963315,13.3904652
1931_21078,52.5066365,13.2942161
1931_21079,52.4980532,13.3085495
1931_21080,52.5036786,13.3084661
1931_21081,52.4928548,13.3217383
1931_21082,52.5068822,13.2922933
1931_21083,,
1931_21084,52.4520681,13.523107
1931_21085,52.4866576,13.3414675
1931_21086,,
1931_21087,52.48782905,13.3497370480781
